timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-02-10 00:55:00,46471.47000000,46677.12000000,46444.53000000,46517.64000000,233.61984000,1612918799999,10872925.78243089,8421,138.74307000,6457309.74524956,0
2021-02-10 01:00:00,46517.64000000,46533.52000000,46354.24000000,46376.96000000,217.25713900,1612919099999,10087558.74613581,7972,95.15850900,4419041.91341945,0
2021-02-10 01:05:00,46376.96000000,46404.00000000,46181.74000000,46267.88000000,336.67181900,1612919399999,15586589.61156725,11559,157.68119500,7300902.31721063,0
2021-02-10 01:10:00,46267.87000000,46349.43000000,46240.87000000,46289.94000000,190.14396800,1612919699999,8803676.95662621,7838,100.98010600,4675135.53080321,0
2021-02-10 01:15:00,46289.64000000,46355.65000000,46250.00000000,46268.03000000,263.95952800,1612919999999,12222347.35053775,8373,109.36962600,5064055.83766111,0
2021-02-10 01:20:00,46266.97000000,46367.32000000,45979.58000000,46088.37000000,619.26300200,1612920299999,28552952.87874958,16069,303.34208600,13992050.81587606,0
2021-02-10 01:25:00,46088.37000000,46211.01000000,46050.81000000,46182.46000000,280.12711300,1612920599999,12923331.68253765,10029,137.74844600,6355211.11409630,0
2021-02-10 01:30:00,46182.45000000,46273.65000000,46123.51000000,46234.18000000,267.46648900,1612920899999,12357852.53217537,10002,136.93242300,6326777.18855859,0
2021-02-10 01:35:00,46234.18000000,46295.26000000,46172.04000000,46186.50000000,248.27542700,1612921199999,11473665.29013242,8669,154.16811800,7124571.12952986,0
2021-02-10 01:40:00,46186.50000000,46358.20000000,46111.54000000,46284.99000000,244.74242000,1612921499999,11309742.92766992,9663,146.73107800,6781855.49052047,0
2021-02-10 01:45:00,46282.69000000,46324.48000000,46233.43000000,46289.03000000,236.02890000,1612921799999,10923328.84466040,8956,117.11855600,5420438.92620843,0
2021-02-10 01:50:00,46289.03000000,46425.34000000,46060.66000000,46096.94000000,264.73580300,1612922099999,12252024.43977698,10445,132.99515600,6157345.91611557,0
2021-02-10 01:55:00,46096.94000000,46389.92000000,46096.94000000,46259.97000000,237.67623300,1612922399999,10998557.18088292,10549,126.96706100,5874418.38903568,0
2021-02-10 02:00:00,46259.97000000,46488.00000000,46250.78000000,46444.21000000,350.64843500,1612922699999,16261949.61023464,9039,183.79211700,8523366.46256201,0
2021-02-10 02:05:00,46444.22000000,46536.00000000,46424.79000000,46459.81000000,232.15616700,1612922999999,10792194.93133081,8640,133.99547700,6229494.26700777,0
2021-02-10 02:10:00,46459.81000000,46499.41000000,46369.99000000,46452.55000000,327.78920900,1612923299999,15221680.59206656,9889,179.86098700,8352576.18083460,0
2021-02-10 02:15:00,46450.37000000,46582.99000000,46445.00000000,46488.30000000,290.29792700,1612923599999,13504651.69961749,10110,152.30251300,7085346.43119592,0
2021-02-10 02:20:00,46489.64000000,46545.30000000,46432.91000000,46518.93000000,221.18610800,1612923899999,10285920.98134784,8551,120.50931700,5604229.16730138,0
2021-02-10 02:25:00,46518.93000000,46581.29000000,46456.95000000,46580.28000000,236.06821800,1612924199999,10981982.52770349,7705,125.24330300,5826198.60180692,0
2021-02-10 02:30:00,46574.46000000,46675.86000000,46450.00000000,46549.73000000,343.05819000,1612924499999,15977175.79315759,11118,187.29036400,8723630.22206532,0
2021-02-10 02:35:00,46549.93000000,46593.67000000,46470.00000000,46523.45000000,236.80904400,1612924799999,11017971.32763486,7802,115.41200300,5370316.60725741,0
2021-02-10 02:40:00,46523.45000000,46550.00000000,46439.02000000,46488.22000000,255.57935200,1612925099999,11882789.66396071,7885,119.82299200,5571252.92376494,0
2021-02-10 02:45:00,46488.68000000,46800.00000000,46366.17000000,46760.54000000,473.13891800,1612925399999,22049425.00333408,13548,280.48918500,13068843.63076036,0
2021-02-10 02:50:00,46760.54000000,46763.24000000,46403.71000000,46444.98000000,252.93925600,1612925699999,11770274.45773401,8307,138.92270300,6463832.75129261,0
2021-02-10 02:55:00,46444.98000000,46444.99000000,46250.00000000,46276.51000000,208.67976800,1612925999999,9668007.69680012,7319,107.99082000,5002796.42173200,0
2021-02-10 03:00:00,46276.52000000,46339.98000000,46140.73000000,46244.18000000,314.17768800,1612926299999,14519125.10037410,8318,159.73015600,7381457.71854566,0
2021-02-10 03:05:00,46241.42000000,46438.94000000,46192.02000000,46421.77000000,472.32911100,1612926599999,21874661.23567909,7494,153.70594200,7118132.91655932,0
2021-02-10 03:10:00,46421.77000000,46697.42000000,46404.48000000,46697.42000000,247.92146300,1612926899999,11532597.93759409,8336,149.96485000,6976884.01699665,0
2021-02-10 03:15:00,46697.09000000,46743.87000000,46561.85000000,46672.82000000,341.34670200,1612927199999,15932983.28695612,8753,170.49713000,7957948.68075589,0
2021-02-10 03:20:00,46672.82000000,46674.74000000,46559.80000000,46585.58000000,184.22974300,1612927499999,8587584.81731454,6214,80.63207900,3758360.55890315,0
2021-02-10 03:25:00,46591.20000000,46625.75000000,46432.92000000,46455.24000000,203.38766600,1612927799999,9463948.62765202,6509,104.31972700,4853971.18482540,0
2021-02-10 03:30:00,46457.86000000,46466.93000000,46270.96000000,46312.50000000,281.72168800,1612928099999,13059502.17170873,7390,172.83829200,8012794.04263007,0
2021-02-10 03:35:00,46297.61000000,46366.08000000,46215.23000000,46319.83000000,217.22716000,1612928399999,10056054.30752226,6595,103.91207100,4810936.79409656,0
2021-02-10 03:40:00,46319.82000000,46352.73000000,46250.00000000,46269.33000000,158.74189600,1612928699999,7348370.04499174,5019,80.18816000,3712372.08537218,0
2021-02-10 03:45:00,46264.07000000,46350.00000000,46170.00000000,46277.43000000,261.32054600,1612928999999,12091479.03552650,6692,146.85255600,6796466.78693816,0
2021-02-10 03:50:00,46279.27000000,46428.57000000,46222.99000000,46250.50000000,200.06481100,1612929299999,9268156.73704322,5776,95.96183300,4446045.71428914,0
2021-02-10 03:55:00,46250.51000000,46285.88000000,46155.00000000,46221.07000000,189.74919300,1612929599999,8769216.96770375,5900,101.92705400,4710750.52386975,0
2021-02-10 04:00:00,46225.71000000,46319.03000000,45979.58000000,45989.37000000,549.15197300,1612929899999,25310250.90419627,11690,261.12963700,12037398.09962769,0
2021-02-10 04:05:00,45989.36000000,45989.37000000,45678.76000000,45809.42000000,745.31427700,1612930199999,34139874.88336631,16087,365.95209900,16758632.01396255,0
2021-02-10 04:10:00,45809.42000000,45850.00000000,45589.98000000,45591.68000000,543.62960600,1612930499999,24853712.40477650,12233,299.88917700,13711957.68567190,0
2021-02-10 04:15:00,45591.68000000,45834.06000000,45590.61000000,45743.68000000,401.75864200,1612930799999,18369715.24409224,9250,217.66059200,9951458.93904124,0
2021-02-10 04:20:00,45746.29000000,45932.91000000,45701.98000000,45833.74000000,392.33620600,1612931099999,17972845.82008870,7005,239.94601100,10991086.37077168,0
2021-02-10 04:25:00,45833.75000000,45938.36000000,45794.12000000,45851.35000000,263.61792000,1612931399999,12088297.89655286,5406,142.50649000,6535323.09411200,0
2021-02-10 04:30:00,45851.34000000,45929.58000000,45800.01000000,45911.01000000,211.97790300,1612931699999,9721569.09195044,5188,132.41070900,6073349.60670568,0
2021-02-10 04:35:00,45911.00000000,45985.80000000,45833.25000000,45840.82000000,245.19537500,1612931999999,11252976.93555741,6361,121.51853200,5577695.90280933,0
2021-02-10 04:40:00,45834.88000000,45966.05000000,45820.00000000,45856.49000000,261.54400300,1612932299999,11997835.57255803,5078,90.59362300,4156640.66359399,0
2021-02-10 04:45:00,45856.48000000,46048.84000000,45856.48000000,45981.18000000,271.81060000,1612932599999,12493034.01320644,5864,156.40069000,7187684.22492710,0
2021-02-10 04:50:00,45981.17000000,46010.90000000,45910.93000000,45998.23000000,110.07792800,1612932899999,5060222.28813011,3931,56.27212900,2586539.83194717,0
2021-02-10 04:55:00,45998.22000000,46055.96000000,45925.84000000,46020.40000000,215.82182400,1612933199999,9924473.86883035,4268,113.70113300,5228767.04008661,0
2021-02-10 05:00:00,46020.40000000,46020.41000000,45882.96000000,45882.97000000,201.80454900,1612933499999,9270736.77612638,6087,92.94549600,4269428.81087297,0
2021-02-10 05:05:00,45882.97000000,46240.00000000,45826.85000000,46239.99000000,425.12298600,1612933799999,19577411.48401470,11893,226.96369700,10453651.22906248,0
2021-02-10 05:10:00,46236.31000000,46270.41000000,46163.90000000,46166.89000000,174.56183100,1612934099999,8065695.18718687,7696,99.96188300,4618454.82024920,0
2021-02-10 05:15:00,46166.89000000,46275.00000000,46078.05000000,46232.57000000,182.22000800,1612934399999,8415383.32886946,8356,101.38681100,4682626.60924141,0
2021-02-10 05:20:00,46232.52000000,46292.92000000,46105.57000000,46275.18000000,209.68826400,1612934699999,9687609.54902134,8844,110.13258600,5087539.20128595,0
2021-02-10 05:25:00,46275.18000000,46289.62000000,46166.01000000,46194.59000000,263.56237500,1612934999999,12181484.96842432,8823,120.62768900,5574160.32454799,0
2021-02-10 05:30:00,46194.59000000,46277.00000000,46157.00000000,46252.71000000,188.32433800,1612935299999,8703418.04152200,8208,97.83927000,4521262.59968540,0
2021-02-10 05:35:00,46252.71000000,46257.11000000,46186.40000000,46231.24000000,205.85073900,1612935599999,9513099.03470009,8035,114.38166800,5286120.40444103,0
2021-02-10 05:40:00,46229.81000000,46424.93000000,46050.76000000,46325.36000000,371.80811200,1612935899999,17196796.10139843,11127,217.33549200,10052896.10482266,0
2021-02-10 05:45:00,46325.37000000,46353.37000000,46079.23000000,46305.24000000,251.94244800,1612936199999,11636509.75432600,10505,113.93955300,5262199.05310328,0
2021-02-10 05:50:00,46305.23000000,46323.00000000,46152.15000000,46165.55000000,249.19785100,1612936499999,11518507.31964469,8922,160.10940800,7399550.95701706,0
2021-02-10 05:55:00,46166.38000000,46186.37000000,46039.06000000,46131.99000000,236.09705600,1612936799999,10887272.11459918,9181,109.06112000,5029246.32991641,0
2021-02-10 06:00:00,46132.00000000,46250.69000000,46120.00000000,46244.12000000,166.27520800,1612937099999,7679098.70952408,5451,89.60097100,4137943.29360633,0
2021-02-10 06:05:00,46240.45000000,46399.00000000,46106.04000000,46395.00000000,278.85676800,1612937399999,12909042.99570428,7799,154.08795300,7133997.76851172,0
2021-02-10 06:10:00,46394.59000000,46483.72000000,46240.63000000,46475.41000000,310.90789100,1612937699999,14412474.24184897,7884,181.65557500,8421858.64800379,0
2021-02-10 06:15:00,46475.41000000,46541.40000000,46409.54000000,46541.39000000,265.97768100,1612937999999,12357953.38610739,7271,155.95393100,7246190.39477955,0
2021-02-10 06:20:00,46541.40000000,46542.26000000,46400.00000000,46480.00000000,184.35875300,1612938299999,8564277.37388524,5903,100.35529000,4661738.59084572,0
2021-02-10 06:25:00,46480.00000000,46554.99000000,46432.47000000,46494.78000000,247.63195300,1612938599999,11514827.99904490,6428,141.93487100,6599371.36952211,0
2021-02-10 06:30:00,46494.78000000,46554.99000000,46463.63000000,46510.21000000,217.77929100,1612938899999,10128283.06547642,5888,108.85865600,5062696.50461626,0
2021-02-10 06:35:00,46510.21000000,46650.00000000,46415.39000000,46606.80000000,330.92877800,1612939199999,15396532.37964807,8553,161.63237600,7520659.56700771,0
2021-02-10 06:40:00,46606.79000000,46649.97000000,46487.45000000,46488.40000000,328.05741100,1612939499999,15276489.65215707,6181,192.08667100,8944744.93067523,0
2021-02-10 06:45:00,46488.39000000,46550.39000000,46438.14000000,46480.53000000,162.08410300,1612939799999,7537343.04500918,5097,70.80329900,3292653.88075321,0
2021-02-10 06:50:00,46480.53000000,46522.07000000,46465.00000000,46514.14000000,157.98659200,1612940099999,7345968.31458810,5012,84.83194500,3944304.09078572,0
2021-02-10 06:55:00,46514.14000000,46585.19000000,46459.51000000,46510.25000000,202.49515000,1612940399999,9418410.58493099,6059,113.87532200,5296471.82188988,0
2021-02-10 07:00:00,46510.26000000,46580.00000000,46436.82000000,46569.75000000,197.55408700,1612940699999,9187201.81917442,6691,113.43590300,5275262.95069816,0
2021-02-10 07:05:00,46569.75000000,46637.02000000,46505.71000000,46606.68000000,248.32347300,1612940999999,11565739.18709018,8581,132.41997700,6167525.37957944,0
2021-02-10 07:10:00,46606.68000000,46629.38000000,46400.17000000,46509.66000000,245.53385100,1612941299999,11413761.38036447,10081,127.89322700,5944852.46872725,0
2021-02-10 07:15:00,46509.66000000,46599.73000000,46509.65000000,46588.71000000,185.83991500,1612941599999,8651882.53713442,8284,109.04887900,5076909.24176085,0
2021-02-10 07:20:00,46590.97000000,46830.00000000,46509.57000000,46562.82000000,543.22273100,1612941899999,25352029.91885521,16005,332.05423900,15499916.34816013,0
2021-02-10 07:25:00,46562.82000000,46631.14000000,46467.45000000,46565.07000000,194.89268900,1612942199999,9074785.94696603,8895,96.62244900,4499139.72718850,0
2021-02-10 07:30:00,46565.07000000,46634.93000000,46543.30000000,46572.95000000,240.13603200,1612942499999,11186537.11415461,9119,122.52652200,5707531.50743789,0
2021-02-10 07:35:00,46572.95000000,46635.00000000,46540.00000000,46561.86000000,287.57325900,1612942799999,13393258.85723601,8742,144.28983400,6720259.03646558,0
2021-02-10 07:40:00,46561.85000000,46944.07000000,46509.94000000,46925.70000000,529.84845600,1612943099999,24773638.39979045,14835,314.05588200,14686703.00551719,0
2021-02-10 07:45:00,46927.51000000,46928.63000000,46634.94000000,46694.18000000,355.63396600,1612943399999,16630332.43212645,11748,176.47852700,8252705.50918559,0
2021-02-10 07:50:00,46694.18000000,46760.53000000,46600.00000000,46641.99000000,262.16757800,1612943699999,12232894.28164700,9821,131.04347700,6114906.03891127,0
2021-02-10 07:55:00,46641.99000000,46707.65000000,46508.00000000,46563.69000000,234.47819100,1612943999999,10932096.99472820,9495,109.72260700,5116512.19847203,0
2021-02-10 08:00:00,46565.11000000,46844.59000000,46565.11000000,46708.73000000,366.44425400,1612944299999,17118026.80433750,11285,204.28543200,9542311.80511468,0
2021-02-10 08:05:00,46702.59000000,46728.40000000,46620.00000000,46681.55000000,406.82504800,1612944599999,18985858.41563287,12593,230.67978600,10765410.77891644,0
2021-02-10 08:10:00,46681.54000000,46700.00000000,46516.29000000,46517.28000000,345.81257500,1612944899999,16126085.86333137,9374,220.53695800,10283750.84280246,0
2021-02-10 08:15:00,46517.28000000,46553.11000000,46262.22000000,46300.35000000,390.70837200,1612945199999,18131064.12448114,11849,191.02919200,8866704.03838125,0
2021-02-10 08:20:00,46300.35000000,46435.05000000,46280.00000000,46345.78000000,224.17598600,1612945499999,10393759.89374809,7403,110.82043900,5138401.46891913,0
2021-02-10 08:25:00,46345.77000000,46486.28000000,46328.96000000,46420.00000000,279.26702700,1612945799999,12961445.17824681,7593,130.65209400,6063582.57425602,0
2021-02-10 08:30:00,46420.00000000,46443.25000000,46370.10000000,46387.69000000,158.10004400,1612946099999,7336240.39174867,6176,91.57070100,4248977.53265022,0
2021-02-10 08:35:00,46387.70000000,46500.00000000,46262.94000000,46385.24000000,301.67214500,1612946399999,13993675.14326602,7957,160.14510800,7431240.41860240,0
2021-02-10 08:40:00,46381.06000000,46444.18000000,46304.83000000,46408.25000000,227.30258100,1612946699999,10536145.96484304,8552,118.62960000,5498924.92918714,0
2021-02-10 08:45:00,46408.24000000,46709.96000000,46372.68000000,46521.31000000,363.80191500,1612946999999,16921501.33231401,9001,252.08114800,11729611.49370174,0
2021-02-10 08:50:00,46521.10000000,46711.85000000,46491.48000000,46611.10000000,313.75876900,1612947299999,14620637.06685282,8122,170.59549200,7949864.45996884,0
2021-02-10 08:55:00,46611.10000000,46691.34000000,46544.81000000,46668.89000000,234.31890400,1612947599999,10922002.21827476,6588,125.52768000,5851522.59807821,0
2021-02-10 09:00:00,46668.89000000,46777.77000000,46613.29000000,46769.63000000,194.75046100,1612947899999,9091810.29357007,7132,108.54572100,5067281.46819315,0
2021-02-10 09:05:00,46762.39000000,46779.65000000,46650.31000000,46767.70000000,204.10776400,1612948199999,9531788.87878449,6634,109.77825800,5126757.66352123,0
2021-02-10 09:10:00,46763.73000000,46771.26000000,46670.76000000,46720.00000000,203.92976000,1612948499999,9527590.18736104,6787,109.94341600,5136713.99748329,0
2021-02-10 09:15:00,46720.01000000,46875.00000000,46670.00000000,46791.53000000,313.48645400,1612948799999,14662512.03380746,8417,184.02069300,8608178.28573953,0
2021-02-10 09:20:00,46788.75000000,46850.00000000,46710.00000000,46827.59000000,230.75646900,1612949099999,10800082.82450881,7445,120.06702700,5620314.22101754,0
2021-02-10 09:25:00,46827.60000000,46900.00000000,46685.14000000,46823.53000000,331.12550900,1612949399999,15499755.92116108,8820,179.59669300,8407763.71512786,0
2021-02-10 09:30:00,46823.53000000,46885.71000000,46740.11000000,46803.87000000,244.39347900,1612949699999,11445502.59626604,7476,133.02578900,6230162.32919795,0
2021-02-10 09:35:00,46803.87000000,46807.24000000,46668.39000000,46763.72000000,185.83035200,1612949999999,8686562.13259916,6845,85.06872000,3976454.96993363,0
2021-02-10 09:40:00,46763.72000000,46767.12000000,46652.02000000,46689.67000000,265.89389500,1612950299999,12417272.80976992,7515,151.36297000,7068372.74460821,0
2021-02-10 09:45:00,46689.66000000,46723.14000000,46641.57000000,46697.94000000,220.46432800,1612950599999,10291124.77798231,7128,96.07467300,4485177.81403366,0
2021-02-10 09:50:00,46697.94000000,46699.92000000,46466.00000000,46525.04000000,285.04882900,1612950899999,13280083.21450760,10233,131.21604800,6114236.25584101,0
2021-02-10 09:55:00,46525.03000000,46583.43000000,46451.12000000,46550.00000000,355.51818800,1612951199999,16542537.77065632,7840,273.45253400,12724406.98401085,0
2021-02-10 10:00:00,46549.99000000,46550.00000000,46401.00000000,46502.20000000,247.94630600,1612951499999,11526576.23843076,9935,142.76693300,6637238.55271786,0
2021-02-10 10:05:00,46502.20000000,46765.26000000,46495.04000000,46752.47000000,250.50801000,1612951799999,11681811.72590188,10288,146.12001800,6815834.82047633,0
2021-02-10 10:10:00,46752.47000000,47170.20000000,46750.19000000,47150.00000000,716.77365600,1612952099999,33695624.44739982,20517,485.25973200,22809338.62438134,0
2021-02-10 10:15:00,47150.01000000,47310.00000000,47032.32000000,47269.48000000,759.90021800,1612952399999,35861822.84649383,18612,401.22466500,18939234.87318458,0
2021-02-10 10:20:00,47269.47000000,47287.62000000,47009.00000000,47042.72000000,498.05057400,1612952699999,23469329.37317352,12479,202.22990000,9530845.55983549,0
2021-02-10 10:25:00,47041.65000000,47049.67000000,46900.00000000,46957.15000000,350.63707300,1612952999999,16474164.21011555,11624,170.13367500,7993877.32266721,0
2021-02-10 10:30:00,46957.15000000,47200.00000000,46712.77000000,46750.92000000,659.75302200,1612953299999,30973206.85934199,19755,381.63102100,17922026.00350551,0
2021-02-10 10:35:00,46750.91000000,46799.99000000,46634.94000000,46750.00000000,340.97567600,1612953599999,15923416.55860283,11381,172.67047400,8063016.32934221,0
2021-02-10 10:40:00,46750.01000000,46810.55000000,46617.98000000,46727.68000000,317.22477000,1612953899999,14817322.77505061,10664,165.70612800,7741160.76618659,0
2021-02-10 10:45:00,46727.68000000,46762.89000000,46618.00000000,46674.21000000,247.64041900,1612954199999,11564017.49207494,10375,111.16817600,5191976.68985121,0
2021-02-10 10:50:00,46677.38000000,46748.33000000,46634.94000000,46719.07000000,210.27567100,1612954499999,9817778.19779064,10936,116.26174100,5428138.84646107,0
2021-02-10 10:55:00,46719.06000000,46721.69000000,46477.56000000,46630.17000000,290.54664500,1612954799999,13537350.23074213,12432,135.14044500,6297339.75380179,0
2021-02-10 11:00:00,46630.17000000,46691.94000000,46458.59000000,46458.60000000,278.01922400,1612955099999,12961567.27650258,9103,133.51718700,6226367.78300498,0
2021-02-10 11:05:00,46458.60000000,46538.45000000,46277.31000000,46454.93000000,417.30485400,1612955399999,19367340.15819148,12041,195.21375300,9060689.36792630,0
2021-02-10 11:10:00,46452.09000000,46499.00000000,46380.00000000,46481.18000000,205.41346100,1612955699999,9540826.20938476,7669,112.90979100,5244538.85566720,0
2021-02-10 11:15:00,46479.68000000,46563.07000000,46300.00000000,46506.74000000,271.76286300,1612955999999,12621136.36954939,8199,125.08858200,5809779.05882421,0
2021-02-10 11:20:00,46506.74000000,46550.00000000,46389.75000000,46457.10000000,136.68485100,1612956299999,6353044.17734880,6048,64.11714000,2980456.37477862,0
2021-02-10 11:25:00,46457.10000000,46510.20000000,46401.43000000,46481.39000000,168.95896100,1612956599999,7849124.74685597,7137,92.34100500,4290041.62236848,0
2021-02-10 11:30:00,46481.39000000,46582.55000000,46345.72000000,46519.04000000,186.97814100,1612956899999,8689953.21020456,7911,100.08079800,4651951.24662736,0
2021-02-10 11:35:00,46519.03000000,46567.53000000,46444.22000000,46539.51000000,141.35932300,1612957199999,6574099.74442567,6104,72.86945800,3388922.51569651,0
2021-02-10 11:40:00,46537.19000000,46539.52000000,46400.00000000,46491.32000000,194.79920100,1612957499999,9051788.82247844,6451,88.76550500,4124690.02062641,0
2021-02-10 11:45:00,46491.31000000,46554.75000000,46426.29000000,46549.00000000,152.42956600,1612957799999,7082501.65242146,5751,78.77195900,3660330.35610705,0
2021-02-10 11:50:00,46548.99000000,46549.02000000,46424.11000000,46540.38000000,184.24263200,1612958099999,8568168.38097226,6298,104.96234100,4881384.73567460,0
2021-02-10 11:55:00,46540.38000000,46586.56000000,46450.08000000,46586.56000000,179.24066400,1612958399999,8339522.21999496,6971,85.65602500,3985375.78570897,0
2021-02-10 12:00:00,46586.55000000,46593.34000000,46108.88000000,46217.70000000,491.63613500,1612958699999,22745780.20636401,13899,208.86842700,9663664.26295261,0
2021-02-10 12:05:00,46217.69000000,46320.24000000,46042.51000000,46297.14000000,427.48993800,1612958999999,19733965.04177509,13902,197.66621800,9125864.88104072,0
2021-02-10 12:10:00,46297.13000000,46298.21000000,46042.00000000,46235.56000000,500.80304900,1612959299999,23110174.85544364,18155,239.92119800,11074024.15647176,0
2021-02-10 12:15:00,46235.57000000,46425.00000000,46184.30000000,46284.91000000,395.54036800,1612959599999,18315727.58537464,14685,172.47372700,7985802.27393803,0
2021-02-10 12:20:00,46287.98000000,46345.97000000,46250.00000000,46263.68000000,216.13306900,1612959899999,10006272.39034081,8249,111.54621300,5164543.72327200,0
2021-02-10 12:25:00,46267.05000000,46323.81000000,46010.86000000,46136.61000000,392.44120300,1612960199999,18096326.42141891,14211,164.88673700,7603776.17743352,0
2021-02-10 12:30:00,46136.61000000,46200.00000000,45348.73000000,45587.00000000,1389.61286300,1612960499999,63592533.94301390,31936,492.77919300,22544435.96968268,0
2021-02-10 12:35:00,45601.17000000,45740.81000000,44600.00000000,44774.99000000,1407.69701600,1612960799999,63696996.95133356,36172,443.36111900,20098946.87174781,0
2021-02-10 12:40:00,44761.73000000,45268.81000000,44500.00000000,45134.95000000,1758.18718000,1612961099999,79037763.38883912,42370,847.85011800,38118928.20069637,0
2021-02-10 12:45:00,45134.54000000,45580.52000000,45113.68000000,45403.19000000,917.11827700,1612961399999,41595882.45356042,25529,470.15989000,21321548.84543384,0
2021-02-10 12:50:00,45391.03000000,45737.18000000,45367.63000000,45670.61000000,855.24211500,1612961699999,38922733.68724037,22603,367.35273500,16724189.22874248,0
2021-02-10 12:55:00,45670.61000000,45836.48000000,45600.00000000,45652.34000000,739.20421100,1612961999999,33788084.21911515,22021,357.18509400,16328192.42293223,0
2021-02-10 13:00:00,45655.13000000,45969.28000000,45472.00000000,45871.84000000,749.75329700,1612962299999,34307876.96394531,27094,378.26316100,17314460.08023371,0
2021-02-10 13:05:00,45871.84000000,45890.75000000,45428.00000000,45567.83000000,729.05931100,1612962599999,33324599.14546573,24823,341.45075200,15611319.84096449,0
2021-02-10 13:10:00,45568.79000000,45874.33000000,45314.32000000,45800.00000000,687.85865200,1612962899999,31360721.58090304,22920,362.77022300,16549657.40246881,0
2021-02-10 13:15:00,45800.00000000,45800.01000000,45517.59000000,45532.70000000,478.61501000,1612963199999,21847610.92689523,16411,172.82206000,7891564.95545431,0
2021-02-10 13:20:00,45536.90000000,45763.60000000,45510.20000000,45620.16000000,353.63045000,1612963499999,16133527.02163162,13509,153.61165300,7008748.11101740,0
2021-02-10 13:25:00,45619.92000000,45703.74000000,45325.00000000,45475.75000000,433.32157000,1612963799999,19733106.55139181,16056,158.07548100,7197067.80163575,0
2021-02-10 13:30:00,45475.74000000,45721.15000000,45389.46000000,45592.85000000,380.86069900,1612964099999,17359417.07694705,16228,182.21155900,8307256.51947757,0
2021-02-10 13:35:00,45592.93000000,45774.59000000,45585.45000000,45749.97000000,320.72428300,1612964399999,14658885.28617717,12235,139.41590000,6372016.24749839,0
2021-02-10 13:40:00,45750.00000000,45826.01000000,45700.21000000,45759.44000000,347.59498600,1612964699999,15906461.34322192,13193,138.75967900,6350178.42485878,0
2021-02-10 13:45:00,45759.44000000,45876.00000000,45577.52000000,45606.27000000,297.44482600,1612964999999,13601906.93407776,12121,130.52039000,5968300.11815934,0
2021-02-10 13:50:00,45604.72000000,45681.51000000,45500.00000000,45612.04000000,231.47837400,1612965299999,10557800.31089041,10019,93.16372100,4249372.75743834,0
2021-02-10 13:55:00,45612.04000000,45665.99000000,45528.84000000,45626.32000000,191.29325600,1612965599999,8725369.85302294,9854,98.68318500,4501286.45320988,0
2021-02-10 14:00:00,45626.32000000,45774.99000000,45269.23000000,45733.24000000,533.32409400,1612965899999,24284682.89398151,16383,244.47235900,11139342.44993392,0
2021-02-10 14:05:00,45733.24000000,45988.20000000,45705.52000000,45875.17000000,555.72322600,1612966199999,25473261.80589180,15304,301.95456400,13839306.05000624,0
2021-02-10 14:10:00,45872.53000000,45930.73000000,45800.01000000,45835.49000000,227.09093100,1612966499999,10414479.29934716,9502,101.98918600,4677781.50695530,0
2021-02-10 14:15:00,45835.49000000,45903.67000000,45722.87000000,45755.50000000,200.22567300,1612966799999,9173204.70123378,8609,83.62829000,3831128.66660009,0
2021-02-10 14:20:00,45755.50000000,45761.05000000,45450.00000000,45517.63000000,375.90536900,1612967099999,17130709.94217673,11869,179.01071000,8159600.63385492,0
2021-02-10 14:25:00,45517.63000000,45529.56000000,45195.00000000,45372.02000000,600.56670600,1612967399999,27238859.46673536,16157,264.40500200,11993115.43516103,0
2021-02-10 14:30:00,45372.02000000,45386.45000000,45022.01000000,45022.99000000,720.18852800,1612967699999,32531591.21921512,18824,276.27795300,12483173.43184892,0
2021-02-10 14:35:00,45022.98000000,45428.90000000,45000.00000000,45327.27000000,575.15414300,1612967999999,25998364.70800044,17803,250.74480900,11343102.89233050,0
2021-02-10 14:40:00,45327.26000000,45338.00000000,45000.00000000,45228.66000000,489.76921100,1612968299999,22102868.53815279,17009,213.46414000,9633070.72055419,0
2021-02-10 14:45:00,45228.29000000,45399.97000000,45102.82000000,45144.83000000,367.86200500,1612968599999,16649018.72110409,13466,171.93434400,7781114.61293154,0
2021-02-10 14:50:00,45144.82000000,45285.75000000,45100.00000000,45217.30000000,473.87750600,1612968899999,21399014.95283145,12426,186.80686600,8438478.51401455,0
2021-02-10 14:55:00,45217.29000000,45217.30000000,44800.00000000,44954.12000000,813.53997400,1612969199999,36605644.77045194,18381,273.53142600,12304717.29266565,0
2021-02-10 15:00:00,44954.13000000,45219.26000000,44700.00000000,44814.56000000,832.20406700,1612969499999,37338718.82851736,19053,375.82501000,16875296.73179170,0
2021-02-10 15:05:00,44815.82000000,44954.04000000,44560.00000000,44707.42000000,581.61920900,1612969799999,26043161.16304673,15325,215.47744900,9650873.14921080,0
2021-02-10 15:10:00,44707.42000000,45066.00000000,44426.00000000,45003.86000000,1118.86689000,1612970099999,50049539.85773296,23438,559.71453500,25055138.33059635,0
2021-02-10 15:15:00,45006.37000000,45227.27000000,45001.00000000,45128.74000000,521.56971200,1612970399999,23527507.10816785,13805,261.47861200,11796424.89506444,0
2021-02-10 15:20:00,45128.75000000,45165.19000000,44759.24000000,44842.96000000,462.44417100,1612970699999,20780044.27229715,13663,203.89436500,9163729.05719611,0
